,GEO.id,GEO.id2,GEO.display-label,niceName,totalPeople,commuttersTakingTransit,meanTravelTimeTransit,medianIncome,blackPercentage,americanIndianPercentage,asianPercentage,nativePercentage,otherPercentage,twoOrMorePercentage,hispanicPercentage,whitePercentage,leaving1,leaving2,leaving3,leaving4,leaving5,leaving6,leaving7,leaving8,leaving9,leaving10
368,1400000US17031300900,17031300900,"Census Tract 3009, Cook County, Illinois","Census Tract 3009, Cook County, Illinois",1925,348,,21873.0,0.0,0.0,0.0,0.0,44.8,0.0,99.1,0.9,0.0,0.0,6.6,26.4,6.3,29.3,0.9,0.0,5.7,24.7
369,1400000US17031301100,17031301100,"Census Tract 3011, Cook County, Illinois","Census Tract 3011, Cook County, Illinois",977,180,42.5,21915.0,14.4,0.0,0.0,0.0,41.7,3.3,76.1,6.1,13.9,0.0,0.0,9.4,2.8,0.0,24.4,12.2,2.8,34.4
370,1400000US17031301200,17031301200,"Census Tract 3012, Cook County, Illinois","Census Tract 3012, Cook County, Illinois",1211,355,,24519.0,5.6,8.2,16.3,0.0,33.5,0.0,65.9,12.1,12.4,0.0,0.0,5.6,4.8,11.0,0.0,11.0,10.1,45.1
371,1400000US17031301600,17031301600,"Census Tract 3016, Cook County, Illinois","Census Tract 3016, Cook County, Illinois",1834,276,,25057.0,0.0,0.0,0.0,0.0,53.6,0.0,100.0,0.0,3.3,0.0,0.0,12.7,13.8,10.1,0.0,0.0,13.0,47.1
372,1400000US17031301701,17031301701,"Census Tract 3017.01, Cook County, Illinois","Census Tract 3017.01, Cook County, Illinois",1614,118,,26325.0,0.0,0.0,0.0,0.0,40.7,0.0,100.0,0.0,7.6,19.5,0.0,0.0,0.0,0.0,0.0,36.4,0.0,36.4
373,1400000US17031301702,17031301702,"Census Tract 3017.02, Cook County, Illinois","Census Tract 3017.02, Cook County, Illinois",1842,274,,22041.0,0.0,0.0,0.0,0.0,28.5,0.0,92.3,7.7,17.2,8.8,0.0,2.9,0.0,9.5,2.6,22.3,0.0,36.9
374,1400000US17031301801,17031301801,"Census Tract 3018.01, Cook County, Illinois","Census Tract 3018.01, Cook County, Illinois",1580,126,,22466.0,0.0,0.0,0.0,0.0,27.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,31.7,0.0,0.0,47.6
375,1400000US17031301802,17031301802,"Census Tract 3018.02, Cook County, Illinois","Census Tract 3018.02, Cook County, Illinois",1261,163,,21491.0,6.1,4.3,0.0,0.0,40.5,0.0,82.2,7.4,8.6,0.0,5.5,6.1,11.7,17.2,0.0,19.6,4.9,26.4
376,1400000US17031301803,17031301803,"Census Tract 3018.03, Cook County, Illinois","Census Tract 3018.03, Cook County, Illinois",2369,197,,21444.0,0.0,0.0,0.0,0.0,42.6,12.2,100.0,0.0,0.0,15.2,17.3,26.9,12.2,0.0,0.0,0.0,0.0,28.4
377,1400000US17031310200,17031310200,"Census Tract 3102, Cook County, Illinois","Census Tract 3102, Cook County, Illinois",872,126,,36688.0,26.2,0.0,5.6,0.0,0.0,0.0,29.4,38.9,0.0,0.0,7.1,20.6,8.7,23.0,4.0,21.4,0.0,15.1
378,1400000US17031310300,17031310300,"Census Tract 3103, Cook County, Illinois","Census Tract 3103, Cook County, Illinois",837,157,,30865.0,3.2,3.2,15.9,0.0,18.5,3.8,59.2,21.0,8.3,0.0,3.2,0.0,0.0,21.0,10.8,13.4,4.5,38.9
379,1400000US17031310400,17031310400,"Census Tract 3104, Cook County, Illinois","Census Tract 3104, Cook County, Illinois",582,149,,42016.0,9.4,0.0,10.7,0.0,33.6,3.4,51.0,25.5,0.0,10.1,6.7,0.0,0.0,8.1,8.1,31.5,17.4,18.1
380,1400000US17031310500,17031310500,"Census Tract 3105, Cook County, Illinois","Census Tract 3105, Cook County, Illinois",707,91,34.3,25313.0,0.0,0.0,0.0,0.0,38.5,0.0,46.2,53.8,0.0,0.0,0.0,27.5,0.0,14.3,0.0,0.0,5.5,52.7
381,1400000US17031310600,17031310600,"Census Tract 3106, Cook County, Illinois","Census Tract 3106, Cook County, Illinois",2303,899,,25562.0,10.3,0.0,0.0,0.0,34.1,1.8,61.1,26.8,0.0,0.0,9.2,18.1,11.8,21.0,13.9,7.0,7.7,11.2
382,1400000US17031310700,17031310700,"Census Tract 3107, Cook County, Illinois","Census Tract 3107, Cook County, Illinois",777,265,32.7,25293.0,7.2,0.0,4.9,0.0,24.5,0.0,77.7,10.2,14.3,0.0,2.6,4.5,1.5,34.3,4.9,3.4,2.3,32.1
383,1400000US17031310800,17031310800,"Census Tract 3108, Cook County, Illinois","Census Tract 3108, Cook County, Illinois",2270,888,,24481.0,0.0,0.0,1.2,0.0,33.0,7.1,77.8,13.9,3.2,3.6,0.0,8.8,1.4,6.3,24.5,9.0,6.1,37.2
384,1400000US17031310900,17031310900,"Census Tract 3109, Cook County, Illinois","Census Tract 3109, Cook County, Illinois",2352,826,40.8,27360.0,5.8,0.0,1.1,0.0,40.2,3.5,70.5,19.1,5.1,3.9,4.6,8.4,9.2,11.6,4.6,13.8,7.7,31.1
385,1400000US17031320100,17031320100,"Census Tract 3201, Cook County, Illinois","Census Tract 3201, Cook County, Illinois",8022,1284,,98005.0,9.6,4.4,14.0,0.0,3.2,0.0,3.2,68.8,0.0,0.0,7.3,18.7,9.2,13.9,21.3,6.2,6.2,17.3
386,1400000US17031320400,17031320400,"Census Tract 3204, Cook County, Illinois","Census Tract 3204, Cook County, Illinois",1213,268,29.1,40441.0,14.9,0.0,19.4,0.0,0.0,3.4,0.0,62.3,0.0,2.2,2.2,3.4,2.2,17.9,13.4,6.0,9.0,43.7
387,1400000US17031320600,17031320600,"Census Tract 3206, Cook County, Illinois","Census Tract 3206, Cook County, Illinois",3304,925,,63909.0,16.3,0.0,18.4,0.0,1.2,4.5,8.1,52.6,0.0,0.0,5.7,0.0,5.6,9.4,15.6,14.2,25.9,23.6
388,1400000US17031330100,17031330100,"Census Tract 3301, Cook County, Illinois","Census Tract 3301, Cook County, Illinois",13330,3372,,77590.0,28.0,0.0,19.5,0.0,1.4,4.1,6.9,45.7,0.0,0.0,0.0,2.2,4.0,12.1,12.0,31.0,9.2,29.5
389,1400000US17031330200,17031330200,"Census Tract 3302, Cook County, Illinois","Census Tract 3302, Cook County, Illinois",2012,558,,78789.0,30.5,0.0,12.4,0.0,0.0,1.8,0.0,55.4,4.5,0.0,0.0,4.5,3.6,17.6,9.0,19.7,15.2,26.0
390,1400000US17031340300,17031340300,"Census Tract 3403, Cook County, Illinois","Census Tract 3403, Cook County, Illinois",671,127,,27054.0,0.0,0.0,70.9,0.0,0.0,0.0,0.0,29.1,0.0,0.0,0.0,10.2,0.0,0.0,15.0,19.7,11.8,43.3
391,1400000US17031340400,17031340400,"Census Tract 3404, Cook County, Illinois","Census Tract 3404, Cook County, Illinois",1039,326,,21937.0,4.3,0.0,62.9,0.0,5.5,0.0,8.9,23.9,0.0,0.0,0.0,9.5,4.0,20.2,13.8,12.6,4.0,35.9
392,1400000US17031340500,17031340500,"Census Tract 3405, Cook County, Illinois","Census Tract 3405, Cook County, Illinois",667,181,38.2,26055.0,0.0,3.9,22.1,0.0,0.0,0.0,10.5,63.5,0.0,0.0,0.0,7.7,0.0,13.3,12.2,17.1,13.3,36.5
393,1400000US17031340600,17031340600,"Census Tract 3406, Cook County, Illinois","Census Tract 3406, Cook County, Illinois",182,77,,16250.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,14.3,0.0,0.0,57.1
394,1400000US17031350100,17031350100,"Census Tract 3501, Cook County, Illinois","Census Tract 3501, Cook County, Illinois",1177,602,,43597.0,55.8,0.0,34.1,0.0,0.0,4.3,0.0,5.8,0.0,4.3,0.0,0.0,10.8,1.7,14.1,39.4,15.4,14.3
395,1400000US17031350400,17031350400,"Census Tract 3504, Cook County, Illinois","Census Tract 3504, Cook County, Illinois",326,165,,14605.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.2,5.5,19.4,6.7,33.3
396,1400000US17031351000,17031351000,"Census Tract 3510, Cook County, Illinois","Census Tract 3510, Cook County, Illinois",2128,839,,47319.0,75.1,0.0,14.5,0.0,0.0,4.5,0.0,5.8,0.0,0.0,6.3,1.4,7.7,8.9,6.9,12.0,6.1,50.5
397,1400000US17031351100,17031351100,"Census Tract 3511, Cook County, Illinois","Census Tract 3511, Cook County, Illinois",440,164,,14352.0,94.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,7.9,0.0,12.2,9.8,0.0,0.0,0.0,70.1
398,1400000US17031351400,17031351400,"Census Tract 3514, Cook County, Illinois","Census Tract 3514, Cook County, Illinois",508,219,,28000.0,78.5,0.0,0.0,0.0,0.0,0.0,0.0,21.5,8.2,0.0,12.3,2.7,2.7,13.2,2.7,13.7,0.0,44.3
399,1400000US17031351500,17031351500,"Census Tract 3515, Cook County, Illinois","Census Tract 3515, Cook County, Illinois",203,61,,21875.0,63.9,0.0,16.4,0.0,4.9,0.0,4.9,14.8,8.2,0.0,0.0,8.2,27.9,8.2,0.0,14.8,13.1,19.7
400,1400000US17031360200,17031360200,"Census Tract 3602, Cook County, Illinois","Census Tract 3602, Cook County, Illinois",481,199,,28750.0,97.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4.5,7.5,12.1,14.6,30.2,2.0,23.6
401,1400000US17031380100,17031380100,"Census Tract 3801, Cook County, Illinois","Census Tract 3801, Cook County, Illinois",563,119,,36406.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,16.8,0.8,0.0,0.0,20.2,0.0,0.0,7.6,42.0
402,1400000US17031380200,17031380200,"Census Tract 3802, Cook County, Illinois","Census Tract 3802, Cook County, Illinois",560,255,,35000.0,86.3,0.0,3.5,3.5,0.0,0.0,7.1,3.1,0.0,0.0,0.0,3.5,38.4,4.7,9.8,28.2,0.0,15.3
403,1400000US17031380500,17031380500,"Census Tract 3805, Cook County, Illinois","Census Tract 3805, Cook County, Illinois",223,71,,16012.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,11.3,0.0,18.3,0.0,11.3,18.3
404,1400000US17031380700,17031380700,"Census Tract 3807, Cook County, Illinois","Census Tract 3807, Cook County, Illinois",476,182,,26126.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,4.4,4.9,2.7,3.3,18.1,0.0,18.1,0.0,40.1
405,1400000US17031381200,17031381200,"Census Tract 3812, Cook County, Illinois","Census Tract 3812, Cook County, Illinois",964,429,,34375.0,93.7,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,2.3,6.5,0.0,0.0,24.5,2.8,6.1,6.3,51.5
406,1400000US17031381400,17031381400,"Census Tract 3814, Cook County, Illinois","Census Tract 3814, Cook County, Illinois",683,230,,40036.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,7.4,7.4,1.7,17.8,0.0,15.7,0.0,36.1
407,1400000US17031381500,17031381500,"Census Tract 3815, Cook County, Illinois","Census Tract 3815, Cook County, Illinois",151,62,,31571.0,69.4,0.0,0.0,0.0,0.0,0.0,30.6,0.0,0.0,0.0,0.0,0.0,0.0,30.6,0.0,14.5,0.0,54.8
408,1400000US17031381700,17031381700,"Census Tract 3817, Cook County, Illinois","Census Tract 3817, Cook County, Illinois",0,0,,,,,,,,,,,,,,,,,,,,
409,1400000US17031381800,17031381800,"Census Tract 3818, Cook County, Illinois","Census Tract 3818, Cook County, Illinois",549,199,,41776.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,3.0,7.5,0.0,13.1,12.6,5.5,0.0,46.2
410,1400000US17031381900,17031381900,"Census Tract 3819, Cook County, Illinois","Census Tract 3819, Cook County, Illinois",547,139,,35481.0,93.5,0.0,0.0,0.0,0.0,4.3,0.0,2.2,20.9,0.0,9.4,7.2,0.0,9.4,11.5,2.9,0.0,38.8
411,1400000US17031390100,17031390100,"Census Tract 3901, Cook County, Illinois","Census Tract 3901, Cook County, Illinois",725,200,,50474.0,94.5,0.0,0.0,0.0,0.0,2.0,0.0,3.5,5.5,0.0,0.0,10.5,10.5,17.5,11.5,10.0,4.5,30.0
412,1400000US17031390200,17031390200,"Census Tract 3902, Cook County, Illinois","Census Tract 3902, Cook County, Illinois",941,265,,69226.0,98.1,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,24.2,2.3,14.0,2.3,8.3,14.7,2.3,1.9,30.2
413,1400000US17031390300,17031390300,"Census Tract 3903, Cook County, Illinois","Census Tract 3903, Cook County, Illinois",903,231,,40114.0,84.0,0.0,4.3,0.0,0.0,4.3,12.6,7.4,0.0,0.0,0.0,0.0,19.5,24.2,14.3,8.2,7.4,26.4
414,1400000US17031390400,17031390400,"Census Tract 3904, Cook County, Illinois","Census Tract 3904, Cook County, Illinois",1086,256,,31676.0,81.6,0.0,0.0,0.0,0.0,0.0,0.0,18.4,3.5,23.0,0.0,0.0,23.8,8.6,7.8,0.0,0.0,33.2
415,1400000US17031390500,17031390500,"Census Tract 3905, Cook County, Illinois","Census Tract 3905, Cook County, Illinois",779,203,,40734.0,55.7,0.0,14.8,0.0,5.4,0.0,8.4,21.2,0.0,8.4,0.0,3.0,12.3,11.3,7.9,15.8,3.4,37.9
416,1400000US17031390600,17031390600,"Census Tract 3906, Cook County, Illinois","Census Tract 3906, Cook County, Illinois",974,229,,52266.0,35.4,0.0,10.0,0.0,0.0,5.2,5.2,44.1,0.0,4.4,0.0,3.9,3.1,7.9,29.3,17.5,12.7,21.4
417,1400000US17031390700,17031390700,"Census Tract 3907, Cook County, Illinois","Census Tract 3907, Cook County, Illinois",2405,1142,,56104.0,51.6,0.0,22.6,0.0,0.0,7.4,2.3,16.2,0.0,0.0,1.8,1.4,15.0,22.9,11.3,26.1,8.8,12.8
418,1400000US17031400300,17031400300,"Census Tract 4003, Cook County, Illinois","Census Tract 4003, Cook County, Illinois",449,162,,35625.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,14.8,17.9,6.8,1.9,29.6
419,1400000US17031400400,17031400400,"Census Tract 4004, Cook County, Illinois","Census Tract 4004, Cook County, Illinois",610,248,,30490.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.1,10.5,10.5,6.9,10.9,3.2,3.6,0.0,44.4
420,1400000US17031400500,17031400500,"Census Tract 4005, Cook County, Illinois","Census Tract 4005, Cook County, Illinois",567,242,,29488.0,95.5,0.0,0.0,0.0,0.0,4.5,0.0,0.0,12.0,11.2,5.0,25.2,11.6,7.9,5.4,8.3,0.0,13.6
421,1400000US17031400800,17031400800,"Census Tract 4008, Cook County, Illinois","Census Tract 4008, Cook County, Illinois",847,352,,25568.0,94.3,0.0,0.0,0.0,0.0,0.0,2.8,2.8,2.8,10.5,0.0,0.0,0.0,16.2,15.6,5.1,7.4,42.3
422,1400000US17031410100,17031410100,"Census Tract 4101, Cook County, Illinois","Census Tract 4101, Cook County, Illinois",1129,438,,35461.0,37.7,0.0,7.3,0.0,8.7,9.4,16.7,31.1,5.9,0.0,0.0,0.0,1.8,11.6,17.6,21.7,4.1,37.2
423,1400000US17031410200,17031410200,"Census Tract 4102, Cook County, Illinois","Census Tract 4102, Cook County, Illinois",599,233,,31625.0,20.2,0.0,28.8,0.0,10.3,0.0,13.3,37.8,0.0,0.0,0.0,0.0,9.0,2.6,17.6,18.5,11.2,41.2
424,1400000US17031410500,17031410500,"Census Tract 4105, Cook County, Illinois","Census Tract 4105, Cook County, Illinois",1246,344,,31420.0,32.3,0.0,15.7,0.0,0.0,4.9,17.2,29.9,0.0,0.0,3.2,0.0,10.2,5.8,17.4,14.8,4.1,44.5
425,1400000US17031410600,17031410600,"Census Tract 4106, Cook County, Illinois","Census Tract 4106, Cook County, Illinois",1232,273,,22355.0,52.4,0.0,8.8,0.0,0.0,0.0,19.4,24.5,0.0,0.0,4.0,0.0,4.0,16.5,25.6,8.1,4.0,37.7
426,1400000US17031410700,17031410700,"Census Tract 4107, Cook County, Illinois","Census Tract 4107, Cook County, Illinois",1108,250,,29951.0,36.4,0.0,15.6,0.0,0.0,6.4,0.0,41.6,3.6,0.0,0.0,9.6,0.0,12.0,18.4,29.6,3.6,23.2
427,1400000US17031410800,17031410800,"Census Tract 4108, Cook County, Illinois","Census Tract 4108, Cook County, Illinois",1438,435,,35125.0,32.9,2.3,12.6,0.0,7.1,3.9,11.7,38.9,0.0,0.0,0.0,8.7,4.8,12.0,9.0,16.3,14.7,34.5
428,1400000US17031410900,17031410900,"Census Tract 4109, Cook County, Illinois","Census Tract 4109, Cook County, Illinois",1673,494,35.4,45430.0,45.5,0.0,10.7,0.0,0.0,13.4,5.5,26.3,4.0,0.0,0.0,1.6,5.9,10.1,8.1,30.2,11.7,28.3
429,1400000US17031411000,17031411000,"Census Tract 4110, Cook County, Illinois","Census Tract 4110, Cook County, Illinois",1664,595,,61324.0,45.0,0.0,6.9,0.0,5.5,3.0,8.4,33.4,8.9,0.0,0.0,7.6,14.6,11.9,5.0,21.3,17.6,12.9
430,1400000US17031411100,17031411100,"Census Tract 4111, Cook County, Illinois","Census Tract 4111, Cook County, Illinois",1115,148,,61938.0,0.0,0.0,2.7,0.0,0.0,3.4,3.4,90.5,0.0,0.0,0.0,15.5,0.0,17.6,16.2,18.9,14.2,17.6
431,1400000US17031411200,17031411200,"Census Tract 4112, Cook County, Illinois","Census Tract 4112, Cook County, Illinois",862,136,,64338.0,15.4,0.0,26.5,0.0,0.0,0.0,8.1,50.0,0.0,3.7,0.0,3.7,0.0,14.0,13.2,28.7,11.8,25.0
432,1400000US17031420100,17031420100,"Census Tract 4201, Cook County, Illinois","Census Tract 4201, Cook County, Illinois",492,159,,25068.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,34.6,6.3,20.8,0.0,34.6
433,1400000US17031420200,17031420200,"Census Tract 4202, Cook County, Illinois","Census Tract 4202, Cook County, Illinois",562,147,45.3,37115.0,84.4,0.0,4.8,0.0,0.0,4.1,0.0,6.8,4.1,6.8,0.0,3.4,6.8,4.1,27.9,20.4,0.0,26.5
434,1400000US17031420300,17031420300,"Census Tract 4203, Cook County, Illinois","Census Tract 4203, Cook County, Illinois",976,237,,24268.0,73.8,0.0,8.4,0.0,0.0,5.5,0.0,12.2,10.1,0.0,0.0,8.4,0.0,8.4,11.0,8.0,7.6,46.4
435,1400000US17031420400,17031420400,"Census Tract 4204, Cook County, Illinois","Census Tract 4204, Cook County, Illinois",438,91,,37500.0,31.9,0.0,11.0,0.0,0.0,0.0,7.7,57.1,0.0,0.0,0.0,5.5,29.7,44.0,0.0,17.6,0.0,3.3
436,1400000US17031420500,17031420500,"Census Tract 4205, Cook County, Illinois","Census Tract 4205, Cook County, Illinois",494,187,,28684.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,0.0,0.0,4.3,24.6,0.0,25.7
437,1400000US17031420600,17031420600,"Census Tract 4206, Cook County, Illinois","Census Tract 4206, Cook County, Illinois",562,271,,24919.0,94.1,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,2.6,15.5,0.0,0.0,18.1,14.8,7.4,41.7
438,1400000US17031420700,17031420700,"Census Tract 4207, Cook County, Illinois","Census Tract 4207, Cook County, Illinois",676,173,,23333.0,81.5,0.0,0.0,0.0,18.5,0.0,18.5,0.0,0.0,0.0,0.0,13.3,23.1,0.0,23.7,0.0,0.0,39.9
439,1400000US17031420800,17031420800,"Census Tract 4208, Cook County, Illinois","Census Tract 4208, Cook County, Illinois",722,210,,26053.0,92.9,0.0,0.0,0.0,0.0,4.3,4.3,2.9,0.0,0.0,10.5,16.7,4.3,15.2,9.0,13.8,2.4,28.1
440,1400000US17031421200,17031421200,"Census Tract 4212, Cook County, Illinois","Census Tract 4212, Cook County, Illinois",498,124,,30000.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,4.8,12.9,24.2,4.8,0.0,0.0,48.4,0.0,0.0
441,1400000US17031430101,17031430101,"Census Tract 4301.01, Cook County, Illinois","Census Tract 4301.01, Cook County, Illinois",1451,516,,24602.0,98.1,0.0,0.0,0.0,0.0,0.0,0.0,1.9,6.8,6.4,0.0,16.9,6.6,17.2,9.3,9.1,2.7,25.0
442,1400000US17031430102,17031430102,"Census Tract 4301.02, Cook County, Illinois","Census Tract 4301.02, Cook County, Illinois",1328,617,,27079.0,96.6,0.2,0.0,0.0,0.0,3.2,1.9,0.0,12.6,13.5,0.0,19.1,0.0,12.3,9.2,5.2,4.9,23.2
443,1400000US17031430200,17031430200,"Census Tract 4302, Cook County, Illinois","Census Tract 4302, Cook County, Illinois",1724,634,,25345.0,87.2,9.9,2.8,0.0,0.0,0.0,0.0,0.0,9.3,2.8,2.4,32.0,2.4,7.9,18.1,2.4,0.0,22.7
444,1400000US17031430300,17031430300,"Census Tract 4303, Cook County, Illinois","Census Tract 4303, Cook County, Illinois",528,185,,22024.0,96.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8,7.0,16.2,7.0,9.7,7.0,31.4,6.5,15.1,0.0,0.0
445,1400000US17031430400,17031430400,"Census Tract 4304, Cook County, Illinois","Census Tract 4304, Cook County, Illinois",896,440,,22558.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,11.6,18.6,1.6,17.7,0.0,13.6,2.5,27.7
446,1400000US17031430500,17031430500,"Census Tract 4305, Cook County, Illinois","Census Tract 4305, Cook County, Illinois",1191,583,,30313.0,90.7,0.0,0.0,0.0,0.0,0.0,2.4,6.9,6.2,0.0,1.9,19.6,3.8,20.1,1.4,0.0,0.0,47.2
447,1400000US17031430600,17031430600,"Census Tract 4306, Cook County, Illinois","Census Tract 4306, Cook County, Illinois",662,370,,31198.0,92.2,0.0,0.0,0.0,0.0,7.8,0.0,0.0,5.4,11.1,3.2,0.0,8.9,11.1,12.2,12.4,4.3,31.4
448,1400000US17031430700,17031430700,"Census Tract 4307, Cook County, Illinois","Census Tract 4307, Cook County, Illinois",918,358,,24905.0,81.0,0.0,0.0,0.0,0.0,3.1,0.0,15.9,17.3,0.0,0.0,11.5,5.3,7.0,13.7,9.8,10.9,24.6
449,1400000US17031430800,17031430800,"Census Tract 4308, Cook County, Illinois","Census Tract 4308, Cook County, Illinois",664,264,,36292.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,4.2,0.0,35.6,0.0,0.0,3.8,40.9
450,1400000US17031430900,17031430900,"Census Tract 4309, Cook County, Illinois","Census Tract 4309, Cook County, Illinois",499,143,,35037.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,9.1,0.0,4.9,3.5,15.4,2.1,21.7,0.0,35.0
451,1400000US17031431200,17031431200,"Census Tract 4312, Cook County, Illinois","Census Tract 4312, Cook County, Illinois",1340,499,,30268.0,99.2,0.0,0.0,0.0,0.8,0.0,2.2,0.0,0.0,6.6,0.0,4.8,2.0,12.6,9.4,20.6,11.2,32.7
452,1400000US17031431301,17031431301,"Census Tract 4313.01, Cook County, Illinois","Census Tract 4313.01, Cook County, Illinois",993,318,,21260.0,96.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8,2.8,0.0,3.5,0.0,10.7,3.5,12.6,23.6,0.0,43.4
453,1400000US17031431302,17031431302,"Census Tract 4313.02, Cook County, Illinois","Census Tract 4313.02, Cook County, Illinois",1354,615,,27361.0,90.9,0.0,0.0,0.0,2.4,3.1,7.0,2.1,6.3,1.1,0.0,6.8,3.9,0.0,21.0,33.8,0.0,27.0
454,1400000US17031431400,17031431400,"Census Tract 4314, Cook County, Illinois","Census Tract 4314, Cook County, Illinois",2328,916,,26400.0,86.9,0.0,0.0,0.0,0.0,4.1,0.8,8.2,0.0,9.1,6.4,16.0,0.0,17.4,1.2,14.6,4.1,31.1
455,1400000US17031440101,17031440101,"Census Tract 4401.01, Cook County, Illinois","Census Tract 4401.01, Cook County, Illinois",1335,638,,22491.0,98.7,0.0,0.0,0.0,0.0,0.0,0.0,1.3,9.6,5.6,0.0,15.2,0.0,6.0,0.0,10.2,0.0,53.4
456,1400000US17031440102,17031440102,"Census Tract 4401.02, Cook County, Illinois","Census Tract 4401.02, Cook County, Illinois",1460,640,,25299.0,83.6,0.0,0.0,3.1,0.0,1.4,0.0,11.9,9.4,3.3,0.0,28.6,6.6,13.4,0.0,6.1,0.0,32.7
457,1400000US17031440201,17031440201,"Census Tract 4402.01, Cook County, Illinois","Census Tract 4402.01, Cook County, Illinois",1861,666,,25625.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,0.0,0.0,10.2,6.6,23.7,11.6,0.0,0.0,28.8
458,1400000US17031440202,17031440202,"Census Tract 4402.02, Cook County, Illinois","Census Tract 4402.02, Cook County, Illinois",1548,418,,30794.0,94.7,0.0,0.0,0.0,5.3,0.0,5.3,0.0,0.0,14.4,5.3,10.8,1.4,11.2,16.0,10.3,0.0,30.6
459,1400000US17031440300,17031440300,"Census Tract 4403, Cook County, Illinois","Census Tract 4403, Cook County, Illinois",1965,211,,34708.0,99.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,9.0,0.0,0.5,0.0,0.0,0.0,39.8,10.9,0.0,39.8
460,1400000US17031440600,17031440600,"Census Tract 4406, Cook County, Illinois","Census Tract 4406, Cook County, Illinois",833,70,,34107.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,18.6,11.4,20.0,0.0,0.0,14.3,25.7
461,1400000US17031440700,17031440700,"Census Tract 4407, Cook County, Illinois","Census Tract 4407, Cook County, Illinois",474,172,,43534.0,91.9,0.0,0.0,0.0,0.0,1.7,0.0,6.4,12.8,14.0,0.0,4.1,0.0,0.0,15.1,6.4,0.0,47.7
462,1400000US17031440800,17031440800,"Census Tract 4408, Cook County, Illinois","Census Tract 4408, Cook County, Illinois",506,168,,19329.0,98.8,0.0,0.0,0.0,0.0,0.0,0.0,1.2,4.8,0.0,10.7,0.0,13.7,16.7,12.5,10.1,0.0,31.5
463,1400000US17031440900,17031440900,"Census Tract 4409, Cook County, Illinois","Census Tract 4409, Cook County, Illinois",927,302,,32050.0,98.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,22.2,8.3,11.6,2.0,0.0,9.3,16.9,15.9,0.0,13.9
464,1400000US17031450300,17031450300,"Census Tract 4503, Cook County, Illinois","Census Tract 4503, Cook County, Illinois",1393,333,,31511.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,6.3,7.5,0.0,39.3,15.3,0.0,4.2,23.1
465,1400000US17031460100,17031460100,"Census Tract 4601, Cook County, Illinois","Census Tract 4601, Cook County, Illinois",1090,493,,25921.0,92.7,0.0,0.0,0.0,0.0,2.2,5.1,0.0,6.9,5.5,0.0,4.9,14.8,23.9,0.0,14.0,4.1,26.0
466,1400000US17031460200,17031460200,"Census Tract 4602, Cook County, Illinois","Census Tract 4602, Cook County, Illinois",1001,228,,21851.0,47.4,0.0,0.0,0.0,0.0,0.0,57.9,0.0,10.5,0.0,13.6,9.6,9.6,11.4,8.3,20.2,7.9,8.8
467,1400000US17031460301,17031460301,"Census Tract 4603.01, Cook County, Illinois","Census Tract 4603.01, Cook County, Illinois",1108,408,48.5,18958.0,89.5,0.0,0.0,0.0,2.7,0.0,10.5,0.0,6.6,6.4,11.5,5.1,0.0,15.0,6.4,6.4,0.0,42.6
