,GEO.id,GEO.id2,GEO.display-label,niceName,totalPeople,commuttersTakingTransit,meanTravelTimeTransit,medianIncome
1079,1400000US17031823705,17031823705,"Census Tract 8237.05, Cook County, Illinois","Census Tract 8237.05, Cook County, Illinois",1902,133,,36786.0
1080,1400000US17031823801,17031823801,"Census Tract 8238.01, Cook County, Illinois","Census Tract 8238.01, Cook County, Illinois",2435,149,,50718.0
1081,1400000US17031823803,17031823803,"Census Tract 8238.03, Cook County, Illinois","Census Tract 8238.03, Cook County, Illinois",3026,78,,41667.0
1082,1400000US17031823805,17031823805,"Census Tract 8238.05, Cook County, Illinois","Census Tract 8238.05, Cook County, Illinois",1365,97,,41566.0
1083,1400000US17031823806,17031823806,"Census Tract 8238.06, Cook County, Illinois","Census Tract 8238.06, Cook County, Illinois",1837,136,,30302.0
1084,1400000US17031823901,17031823901,"Census Tract 8239.01, Cook County, Illinois","Census Tract 8239.01, Cook County, Illinois",1661,116,,50565.0
1085,1400000US17031823903,17031823903,"Census Tract 8239.03, Cook County, Illinois","Census Tract 8239.03, Cook County, Illinois",2093,177,,50398.0
1086,1400000US17031823904,17031823904,"Census Tract 8239.04, Cook County, Illinois","Census Tract 8239.04, Cook County, Illinois",1722,124,,50243.0
1087,1400000US17031824003,17031824003,"Census Tract 8240.03, Cook County, Illinois","Census Tract 8240.03, Cook County, Illinois",3382,73,,39917.0
1088,1400000US17031824004,17031824004,"Census Tract 8240.04, Cook County, Illinois","Census Tract 8240.04, Cook County, Illinois",2188,120,,61016.0
1089,1400000US17031824005,17031824005,"Census Tract 8240.05, Cook County, Illinois","Census Tract 8240.05, Cook County, Illinois",2854,212,65.9,52135.0
1090,1400000US17031824006,17031824006,"Census Tract 8240.06, Cook County, Illinois","Census Tract 8240.06, Cook County, Illinois",2046,52,,54653.0
1091,1400000US17031824105,17031824105,"Census Tract 8241.05, Cook County, Illinois","Census Tract 8241.05, Cook County, Illinois",3319,210,,52025.0
1092,1400000US17031824106,17031824106,"Census Tract 8241.06, Cook County, Illinois","Census Tract 8241.06, Cook County, Illinois",3368,156,,47193.0
1093,1400000US17031824107,17031824107,"Census Tract 8241.07, Cook County, Illinois","Census Tract 8241.07, Cook County, Illinois",3479,223,,44670.0
1094,1400000US17031824108,17031824108,"Census Tract 8241.08, Cook County, Illinois","Census Tract 8241.08, Cook County, Illinois",4158,273,,41399.0
1095,1400000US17031824113,17031824113,"Census Tract 8241.13, Cook County, Illinois","Census Tract 8241.13, Cook County, Illinois",3269,219,75.4,52100.0
1096,1400000US17031824114,17031824114,"Census Tract 8241.14, Cook County, Illinois","Census Tract 8241.14, Cook County, Illinois",2619,83,73.4,49919.0
1097,1400000US17031824115,17031824115,"Census Tract 8241.15, Cook County, Illinois","Census Tract 8241.15, Cook County, Illinois",1698,102,,40909.0
1098,1400000US17031824116,17031824116,"Census Tract 8241.16, Cook County, Illinois","Census Tract 8241.16, Cook County, Illinois",2636,192,,37137.0
1099,1400000US17031824117,17031824117,"Census Tract 8241.17, Cook County, Illinois","Census Tract 8241.17, Cook County, Illinois",5147,371,,54496.0
1100,1400000US17031824119,17031824119,"Census Tract 8241.19, Cook County, Illinois","Census Tract 8241.19, Cook County, Illinois",2697,252,,51085.0
1101,1400000US17031824120,17031824120,"Census Tract 8241.20, Cook County, Illinois","Census Tract 8241.20, Cook County, Illinois",4257,354,,54705.0
1102,1400000US17031824121,17031824121,"Census Tract 8241.21, Cook County, Illinois","Census Tract 8241.21, Cook County, Illinois",1653,68,,43341.0
1103,1400000US17031824122,17031824122,"Census Tract 8241.22, Cook County, Illinois","Census Tract 8241.22, Cook County, Illinois",3472,243,58.6,44185.0
1104,1400000US17031824123,17031824123,"Census Tract 8241.23, Cook County, Illinois","Census Tract 8241.23, Cook County, Illinois",3971,288,,38719.0
1105,1400000US17031824300,17031824300,"Census Tract 8243, Cook County, Illinois","Census Tract 8243, Cook County, Illinois",1180,71,,29615.0
1106,1400000US17031824400,17031824400,"Census Tract 8244, Cook County, Illinois","Census Tract 8244, Cook County, Illinois",854,40,,30310.0
1107,1400000US17031824503,17031824503,"Census Tract 8245.03, Cook County, Illinois","Census Tract 8245.03, Cook County, Illinois",3433,195,,51238.0
1108,1400000US17031824505,17031824505,"Census Tract 8245.05, Cook County, Illinois","Census Tract 8245.05, Cook County, Illinois",4025,342,,39579.0
1109,1400000US17031824506,17031824506,"Census Tract 8245.06, Cook County, Illinois","Census Tract 8245.06, Cook County, Illinois",3799,251,,46824.0
1110,1400000US17031824507,17031824507,"Census Tract 8245.07, Cook County, Illinois","Census Tract 8245.07, Cook County, Illinois",1852,167,,43350.0
1111,1400000US17031824601,17031824601,"Census Tract 8246.01, Cook County, Illinois","Census Tract 8246.01, Cook County, Illinois",2665,212,,41964.0
1112,1400000US17031824602,17031824602,"Census Tract 8246.02, Cook County, Illinois","Census Tract 8246.02, Cook County, Illinois",3070,192,,42216.0
1113,1400000US17031824701,17031824701,"Census Tract 8247.01, Cook County, Illinois","Census Tract 8247.01, Cook County, Illinois",2120,136,,41523.0
1114,1400000US17031824702,17031824702,"Census Tract 8247.02, Cook County, Illinois","Census Tract 8247.02, Cook County, Illinois",2682,152,,32099.0
1115,1400000US17031824800,17031824800,"Census Tract 8248, Cook County, Illinois","Census Tract 8248, Cook County, Illinois",2344,144,,30803.0
1116,1400000US17031824900,17031824900,"Census Tract 8249, Cook County, Illinois","Census Tract 8249, Cook County, Illinois",1036,31,,28900.0
1117,1400000US17031825000,17031825000,"Census Tract 8250, Cook County, Illinois","Census Tract 8250, Cook County, Illinois",2696,252,46.3,34611.0
1118,1400000US17031825200,17031825200,"Census Tract 8252, Cook County, Illinois","Census Tract 8252, Cook County, Illinois",1041,108,,39387.0
1119,1400000US17031825302,17031825302,"Census Tract 8253.02, Cook County, Illinois","Census Tract 8253.02, Cook County, Illinois",3221,154,,36569.0
1120,1400000US17031825303,17031825303,"Census Tract 8253.03, Cook County, Illinois","Census Tract 8253.03, Cook County, Illinois",1874,187,,35227.0
1121,1400000US17031825304,17031825304,"Census Tract 8253.04, Cook County, Illinois","Census Tract 8253.04, Cook County, Illinois",2228,167,,35583.0
1122,1400000US17031825400,17031825400,"Census Tract 8254, Cook County, Illinois","Census Tract 8254, Cook County, Illinois",2647,252,,45873.0
1123,1400000US17031825501,17031825501,"Census Tract 8255.01, Cook County, Illinois","Census Tract 8255.01, Cook County, Illinois",2077,140,,32116.0
1124,1400000US17031825503,17031825503,"Census Tract 8255.03, Cook County, Illinois","Census Tract 8255.03, Cook County, Illinois",3091,251,,39470.0
1125,1400000US17031825504,17031825504,"Census Tract 8255.04, Cook County, Illinois","Census Tract 8255.04, Cook County, Illinois",1600,81,,32440.0
1126,1400000US17031825505,17031825505,"Census Tract 8255.05, Cook County, Illinois","Census Tract 8255.05, Cook County, Illinois",2284,98,,40242.0
1127,1400000US17031825600,17031825600,"Census Tract 8256, Cook County, Illinois","Census Tract 8256, Cook County, Illinois",2113,84,,26034.0
1128,1400000US17031825700,17031825700,"Census Tract 8257, Cook County, Illinois","Census Tract 8257, Cook County, Illinois",1542,163,,30804.0
1129,1400000US17031825801,17031825801,"Census Tract 8258.01, Cook County, Illinois","Census Tract 8258.01, Cook County, Illinois",1262,171,,31270.0
1130,1400000US17031825802,17031825802,"Census Tract 8258.02, Cook County, Illinois","Census Tract 8258.02, Cook County, Illinois",2571,119,,32305.0
1131,1400000US17031825803,17031825803,"Census Tract 8258.03, Cook County, Illinois","Census Tract 8258.03, Cook County, Illinois",2762,266,,35787.0
1132,1400000US17031825900,17031825900,"Census Tract 8259, Cook County, Illinois","Census Tract 8259, Cook County, Illinois",1631,89,,27320.0
1133,1400000US17031826000,17031826000,"Census Tract 8260, Cook County, Illinois","Census Tract 8260, Cook County, Illinois",1176,96,,24569.0
1134,1400000US17031826100,17031826100,"Census Tract 8261, Cook County, Illinois","Census Tract 8261, Cook County, Illinois",2673,601,,32078.0
1135,1400000US17031826201,17031826201,"Census Tract 8262.01, Cook County, Illinois","Census Tract 8262.01, Cook County, Illinois",1202,179,,42941.0
1136,1400000US17031826202,17031826202,"Census Tract 8262.02, Cook County, Illinois","Census Tract 8262.02, Cook County, Illinois",2309,212,,25182.0
1137,1400000US17031826301,17031826301,"Census Tract 8263.01, Cook County, Illinois","Census Tract 8263.01, Cook County, Illinois",1816,347,59.9,34298.0
1138,1400000US17031826303,17031826303,"Census Tract 8263.03, Cook County, Illinois","Census Tract 8263.03, Cook County, Illinois",1718,290,66.6,27222.0
1139,1400000US17031826304,17031826304,"Census Tract 8263.04, Cook County, Illinois","Census Tract 8263.04, Cook County, Illinois",888,180,,31071.0
1140,1400000US17031826401,17031826401,"Census Tract 8264.01, Cook County, Illinois","Census Tract 8264.01, Cook County, Illinois",1668,135,,42603.0
1141,1400000US17031826402,17031826402,"Census Tract 8264.02, Cook County, Illinois","Census Tract 8264.02, Cook County, Illinois",2028,314,,33094.0
1142,1400000US17031826500,17031826500,"Census Tract 8265, Cook County, Illinois","Census Tract 8265, Cook County, Illinois",2156,367,,24242.0
1143,1400000US17031826600,17031826600,"Census Tract 8266, Cook County, Illinois","Census Tract 8266, Cook County, Illinois",2217,393,,35942.0
1144,1400000US17031826700,17031826700,"Census Tract 8267, Cook County, Illinois","Census Tract 8267, Cook County, Illinois",1846,382,,31283.0
1145,1400000US17031826800,17031826800,"Census Tract 8268, Cook County, Illinois","Census Tract 8268, Cook County, Illinois",1778,72,,25917.0
1146,1400000US17031826901,17031826901,"Census Tract 8269.01, Cook County, Illinois","Census Tract 8269.01, Cook County, Illinois",530,40,,20246.0
1147,1400000US17031826902,17031826902,"Census Tract 8269.02, Cook County, Illinois","Census Tract 8269.02, Cook County, Illinois",321,60,,22292.0
1148,1400000US17031827000,17031827000,"Census Tract 8270, Cook County, Illinois","Census Tract 8270, Cook County, Illinois",1142,188,,26444.0
1149,1400000US17031827100,17031827100,"Census Tract 8271, Cook County, Illinois","Census Tract 8271, Cook County, Illinois",848,120,,27938.0
1150,1400000US17031827200,17031827200,"Census Tract 8272, Cook County, Illinois","Census Tract 8272, Cook County, Illinois",1741,147,,25899.0
1151,1400000US17031827300,17031827300,"Census Tract 8273, Cook County, Illinois","Census Tract 8273, Cook County, Illinois",913,123,,20957.0
1152,1400000US17031827400,17031827400,"Census Tract 8274, Cook County, Illinois","Census Tract 8274, Cook County, Illinois",1314,145,,21310.0
1153,1400000US17031827500,17031827500,"Census Tract 8275, Cook County, Illinois","Census Tract 8275, Cook County, Illinois",1765,53,,30850.0
1154,1400000US17031827600,17031827600,"Census Tract 8276, Cook County, Illinois","Census Tract 8276, Cook County, Illinois",1055,119,,31250.0
1155,1400000US17031827700,17031827700,"Census Tract 8277, Cook County, Illinois","Census Tract 8277, Cook County, Illinois",1119,120,,29583.0
1156,1400000US17031827801,17031827801,"Census Tract 8278.01, Cook County, Illinois","Census Tract 8278.01, Cook County, Illinois",2111,303,60.6,36999.0
1157,1400000US17031827802,17031827802,"Census Tract 8278.02, Cook County, Illinois","Census Tract 8278.02, Cook County, Illinois",1530,103,,36250.0
1158,1400000US17031827804,17031827804,"Census Tract 8278.04, Cook County, Illinois","Census Tract 8278.04, Cook County, Illinois",1383,155,,44441.0
1159,1400000US17031827805,17031827805,"Census Tract 8278.05, Cook County, Illinois","Census Tract 8278.05, Cook County, Illinois",1269,221,,34752.0
1160,1400000US17031827901,17031827901,"Census Tract 8279.01, Cook County, Illinois","Census Tract 8279.01, Cook County, Illinois",989,102,,53356.0
1161,1400000US17031827902,17031827902,"Census Tract 8279.02, Cook County, Illinois","Census Tract 8279.02, Cook County, Illinois",2191,68,,36908.0
1162,1400000US17031828000,17031828000,"Census Tract 8280, Cook County, Illinois","Census Tract 8280, Cook County, Illinois",2213,145,,36046.0
1163,1400000US17031828100,17031828100,"Census Tract 8281, Cook County, Illinois","Census Tract 8281, Cook County, Illinois",2155,176,,36313.0
1164,1400000US17031828201,17031828201,"Census Tract 8282.01, Cook County, Illinois","Census Tract 8282.01, Cook County, Illinois",2002,213,,40137.0
1165,1400000US17031828202,17031828202,"Census Tract 8282.02, Cook County, Illinois","Census Tract 8282.02, Cook County, Illinois",2315,68,,36076.0
1166,1400000US17031828300,17031828300,"Census Tract 8283, Cook County, Illinois","Census Tract 8283, Cook County, Illinois",1564,55,,39318.0
1167,1400000US17031828401,17031828401,"Census Tract 8284.01, Cook County, Illinois","Census Tract 8284.01, Cook County, Illinois",2025,268,,44768.0
1168,1400000US17031828402,17031828402,"Census Tract 8284.02, Cook County, Illinois","Census Tract 8284.02, Cook County, Illinois",1739,319,,43041.0
1169,1400000US17031828503,17031828503,"Census Tract 8285.03, Cook County, Illinois","Census Tract 8285.03, Cook County, Illinois",1821,100,,35641.0
1170,1400000US17031828504,17031828504,"Census Tract 8285.04, Cook County, Illinois","Census Tract 8285.04, Cook County, Illinois",2531,113,,27111.0
1171,1400000US17031828505,17031828505,"Census Tract 8285.05, Cook County, Illinois","Census Tract 8285.05, Cook County, Illinois",2322,118,,33894.0
1172,1400000US17031828506,17031828506,"Census Tract 8285.06, Cook County, Illinois","Census Tract 8285.06, Cook County, Illinois",4143,184,,32014.0
1173,1400000US17031828601,17031828601,"Census Tract 8286.01, Cook County, Illinois","Census Tract 8286.01, Cook County, Illinois",2107,262,,46162.0
1174,1400000US17031828602,17031828602,"Census Tract 8286.02, Cook County, Illinois","Census Tract 8286.02, Cook County, Illinois",2051,298,,47852.0
1175,1400000US17031828701,17031828701,"Census Tract 8287.01, Cook County, Illinois","Census Tract 8287.01, Cook County, Illinois",1690,191,,41614.0
1176,1400000US17031828702,17031828702,"Census Tract 8287.02, Cook County, Illinois","Census Tract 8287.02, Cook County, Illinois",1834,125,,35567.0
1177,1400000US17031828801,17031828801,"Census Tract 8288.01, Cook County, Illinois","Census Tract 8288.01, Cook County, Illinois",2705,406,,41810.0
1178,1400000US17031828802,17031828802,"Census Tract 8288.02, Cook County, Illinois","Census Tract 8288.02, Cook County, Illinois",1524,59,,40960.0
1179,1400000US17031828900,17031828900,"Census Tract 8289, Cook County, Illinois","Census Tract 8289, Cook County, Illinois",1249,54,,27210.0
1180,1400000US17031829000,17031829000,"Census Tract 8290, Cook County, Illinois","Census Tract 8290, Cook County, Illinois",379,45,,20880.0
1181,1400000US17031829100,17031829100,"Census Tract 8291, Cook County, Illinois","Census Tract 8291, Cook County, Illinois",1182,52,,22259.0
1182,1400000US17031829200,17031829200,"Census Tract 8292, Cook County, Illinois","Census Tract 8292, Cook County, Illinois",2394,115,,26820.0
1183,1400000US17031829301,17031829301,"Census Tract 8293.01, Cook County, Illinois","Census Tract 8293.01, Cook County, Illinois",1838,157,,35902.0
1184,1400000US17031829302,17031829302,"Census Tract 8293.02, Cook County, Illinois","Census Tract 8293.02, Cook County, Illinois",1274,94,,23102.0
1185,1400000US17031829401,17031829401,"Census Tract 8294.01, Cook County, Illinois","Census Tract 8294.01, Cook County, Illinois",439,41,,21426.0
1186,1400000US17031829402,17031829402,"Census Tract 8294.02, Cook County, Illinois","Census Tract 8294.02, Cook County, Illinois",1353,89,,29966.0
1187,1400000US17031829500,17031829500,"Census Tract 8295, Cook County, Illinois","Census Tract 8295, Cook County, Illinois",1600,14,,27222.0
1188,1400000US17031829600,17031829600,"Census Tract 8296, Cook County, Illinois","Census Tract 8296, Cook County, Illinois",1355,1,,37438.0
1189,1400000US17031829700,17031829700,"Census Tract 8297, Cook County, Illinois","Census Tract 8297, Cook County, Illinois",1353,87,,36985.0
1190,1400000US17031829800,17031829800,"Census Tract 8298, Cook County, Illinois","Census Tract 8298, Cook County, Illinois",2962,554,58.5,60116.0
1191,1400000US17031829901,17031829901,"Census Tract 8299.01, Cook County, Illinois","Census Tract 8299.01, Cook County, Illinois",3995,246,,46465.0
1192,1400000US17031829902,17031829902,"Census Tract 8299.02, Cook County, Illinois","Census Tract 8299.02, Cook County, Illinois",2412,191,,53289.0
1193,1400000US17031830001,17031830001,"Census Tract 8300.01, Cook County, Illinois","Census Tract 8300.01, Cook County, Illinois",1087,18,,33051.0
1194,1400000US17031830003,17031830003,"Census Tract 8300.03, Cook County, Illinois","Census Tract 8300.03, Cook County, Illinois",3562,425,,41683.0
1195,1400000US17031830004,17031830004,"Census Tract 8300.04, Cook County, Illinois","Census Tract 8300.04, Cook County, Illinois",3712,332,,41843.0
1196,1400000US17031830005,17031830005,"Census Tract 8300.05, Cook County, Illinois","Census Tract 8300.05, Cook County, Illinois",1728,292,,62259.0
